,fec_id,candidate_name,last_name,party,donor_count,first_quartile_bachelors_pct,second_quartile_bachelors_pct,third_quartile_bachelors_pct,fourth_quartile_bachelors_pct,first_quartile_household_income,second_quartile_household_income,third_quartile_household_income,fourth_quartile_household_income,majority_non_hispanic_white_zipcode,majority_hispanic_zipcode,majority_black_zipcode,majority_asian_zipcode,majority_indigenous_zipcode,majority_hawaiian_pacific_islander_zipcode,no_majority_ethnicity_zipcode,median_household_income,district_name,high_income_zipcode_pct,majority_white_zipcode_pct,high_bachelors_zipcode_pct
0,H0AR02206,JOYCE ANN ELLIOTT,ELLIOTT,DEM,7938,5361,1606,743,228,3132,1965,1315,1526,6208,268,349,33,3,0,1077,69413.4236,AR-02,0.3945578231292517,0.782060972537163,0.6753590325018897
1,H0AR03105,CELESTE WILLIAMS,WILLIAMS,DEM,3139,2463,451,179,46,1604,754,450,331,2429,117,103,15,0,0,475,77752.007,AR-03,0.5109907613889774,0.7738133163427843,0.78464479133482
2,H0AZ01358,EVA PUTZOVA,PUTZOVA,DEM,2874,2155,457,191,71,1377,674,488,335,2161,195,67,20,0,0,431,75732.9095,AZ-01,0.4791231732776618,0.7519137091162144,0.7498260264439806
3,H0AZ08072,MICHAEL MUSCATO,MUSCATO,DEM,1966,1511,303,105,47,1077,473,254,162,1610,108,20,8,0,0,220,79355.1388,AZ-08,0.5478128179043744,0.8189216683621566,0.7685656154628687
4,H0CA03078,AMERISH BERA,BERA,DEM,1376,1131,181,50,14,911,242,129,94,989,38,12,20,0,0,317,90378.2529,CA-07,0.6620639534883721,0.71875,0.8219476744186046
5,H0CA04175,BRYNNE KENNEDY,KENNEDY,DEM,1786,1616,110,46,14,1320,284,112,70,1413,43,2,40,0,0,288,96930.7984,CA-04,0.7390817469204927,0.7911534154535275,0.9048152295632699
6,H0CA08101,CHRISTINE BUBSER,BUBSER,DEM,2275,2015,178,69,13,1521,429,204,121,1591,207,11,32,1,0,433,92397.8461,CA-08,0.6685714285714286,0.6993406593406594,0.8857142857142857
7,H0CA22094,AMIR REZVANI SARABI,REZVANI SARABI,DEM,1701,1407,192,74,28,1169,310,140,82,1199,101,8,45,0,0,348,92515.0552,CA-22,0.6872427983539094,0.7048794826572604,0.8271604938271605
8,H0CA22102,PHIL ARBALLO,ARBALLO,DEM,44673,34008,7023,2853,789,25432,10421,5774,3046,33866,2255,630,562,15,0,7345,82344.6537,CA-22,0.5692924137622277,0.7580865399682135,0.761265193741186
9,H0CA23167,KIM MANGONE,MANGONE,DEM,15458,11510,2496,1124,328,8715,3564,2029,1150,11495,902,257,190,3,0,2611,81413.3218,CA-23,0.5637857420106094,0.7436278949411308,0.7445982662698926
10,H0CA25105,MICHAEL GARCIA,GARCIA,REP,19810,11872,4741,2373,824,9271,5382,3401,1756,15889,1083,230,191,8,0,2409,75171.2366,CA-25,0.4679959616355376,0.8020696617869763,0.5992932862190813
11,H0CA25154,CHRISTY SMITH,SMITH,DEM,24612,19917,3073,1265,357,15117,5295,2615,1585,18068,1362,454,293,5,0,4430,85669.8443,CA-25,0.6142125792296441,0.7341134405980823,0.8092393954168698
12,H0CA25170,CENK UYGUR,UYGUR,DEM,1015,654,239,91,31,457,289,159,110,698,71,35,9,0,0,202,71715.3566,CA-25,0.45024630541871924,0.6876847290640394,0.6443349753694582
13,H0CA27085,ADAM SCHIFF,SCHIFF,DEM,154659,114622,26795,10356,2886,83360,37063,22059,12177,122091,6118,3180,1482,78,1,21711,79740.3994,CA-28,0.5389922345288667,0.789420596279557,0.7411272541526843
14,H0CA28182,ERIC EARLY,EARLY,REP,4189,2519,937,541,192,1998,1052,731,408,3273,271,55,38,2,1,549,74828.8639,CA-28,0.47696347576987347,0.7813320601575555,0.6013368345667224
15,H0CA34131,DAVID KIM,KIM,DEM,1126,824,198,74,30,589,263,158,116,679,92,22,47,1,0,285,77212.1172,CA-34,0.5230905861456483,0.6030195381882771,0.7317939609236235
16,H0CA42217,WILLIAM O'MARA,O'MARA,DEM,1301,926,238,109,28,613,339,189,160,849,114,46,17,0,0,275,74116.0814,CA-42,0.4711760184473482,0.652574942352037,0.7117601844734819
17,H0CA43108,JOE COLLINS,COLLINS,REP,12005,6740,3074,1617,574,5385,3235,2196,1189,9326,790,187,96,5,0,1601,72679.791,CA-43,0.4485630987088713,0.7768429820907955,0.56143273635985
18,H0CA48198,MICHELLE STEEL,STEEL,REP,9657,5844,2269,1139,405,4799,2492,1490,876,6881,755,92,221,6,0,1702,76291.5284,CA-48,0.49694522108315214,0.7125401263332298,0.6051568810189499
19,H0CA50178,DARRELL ISSA,ISSA,REP,2355,1672,397,205,81,1466,529,241,119,1623,207,6,42,0,0,477,86571.5524,CA-50,0.6225053078556263,0.689171974522293,0.7099787685774946
20,H0CA53107,GEORGETTE GOMEZ,GOMEZ,DEM,12930,9462,2268,924,276,6132,3309,2078,1411,9161,907,372,152,8,0,2331,74721.8095,CA-53,0.47424593967517403,0.708507347254447,0.7317865429234339
21,H0CA53123,JANESSA GOLDBECK,GOLDBECK,DEM,1743,1418,222,85,18,991,406,223,123,1249,105,28,22,0,0,339,81340.6833,CA-53,0.5685599541021228,0.7165806081468732,0.8135398737808376
22,H0CO04197,ISAAC MCCORKLE,MCCORKLE,DEM,1539,1308,160,58,13,842,445,180,72,1340,58,8,3,0,0,130,77400.189,CO-04,0.5471085120207927,0.8706952566601689,0.8499025341130604
23,H0FL03183,ADAM CHRISTENSEN,CHRISTENSEN,DEM,1025,744,172,84,25,520,244,162,99,773,57,17,5,0,0,173,76860.0087,FL-03,0.5073170731707317,0.7541463414634146,0.7258536585365853
24,H0FL04157,DONNA DEEGAN,DEEGAN,DEM,1207,820,249,114,24,549,312,177,169,930,33,74,9,0,0,161,74081.4366,FL-04,0.45484672742336374,0.7705053852526926,0.6793703396851698
25,H0FL07150,YUKONG ZHAO,ZHAO,REP,1458,1379,52,22,5,1244,117,70,27,941,27,3,145,0,0,342,113699.2071,FL-07,0.8532235939643347,0.6454046639231824,0.9458161865569273
26,H0FL13133,AMANDA MAKKI,MAKKI,REP,2081,1461,385,184,51,1066,539,328,148,1760,70,32,9,0,0,210,80237.0735,FL-13,0.5122537241710716,0.8457472369053339,0.7020663142719846
27,H0FL13158,ANNA PAULINA LUNA,PAULINA LUNA,REP,6929,4147,1749,802,231,2715,2091,1415,708,5605,420,63,30,3,0,808,70181.4084,FL-13,0.39183143310723045,0.8089190359359215,0.5984990619136961
28,H0FL15088,ADAM HATTERSLEY,HATTERSLEY,DEM,2953,2280,433,201,39,1452,731,455,315,2392,113,59,11,2,0,376,78388.2597,FL-15,0.49170335252285813,0.8100237047070775,0.7720961733830003
29,H0FL16094,MARGARET GOOD,GOOD,DEM,1857,1459,293,88,17,761,555,371,170,1485,115,50,11,0,0,196,74346.3446,FL-16,0.4098007539041465,0.7996768982229402,0.7856758212170167
30,H0FL18199,OSVALDO VAZQUEZ,VAZQUEZ,DEM,1131,900,166,47,18,607,273,162,89,884,76,28,3,0,0,140,83658.465,FL-18,0.5366931918656057,0.7816091954022989,0.7957559681697612
31,H0FL18207,PAMELA KEITH,KEITH,DEM,2350,1735,430,151,34,1087,606,408,249,1728,124,100,12,0,0,386,74933.0523,FL-18,0.4625531914893617,0.7353191489361702,0.7382978723404255
32,H0FL19106,CINDY LYN BANYAI,BANYAI,DEM,1433,990,279,131,33,706,319,260,148,1117,64,43,4,0,0,205,76480.5903,FL-19,0.4926727145847872,0.7794836008374041,0.6908583391486393
33,H0FL19205,BYRON DONALDS,DONALDS,REP,1689,1111,353,168,57,775,469,290,155,1441,70,15,6,0,0,157,74785.7175,FL-19,0.45885139135583186,0.8531675547661338,0.6577856719952635
34,H0FL23082,JENNIFER PERELMAN,PERELMAN,DEM,5829,4049,1156,488,136,2535,1562,1014,718,4125,412,185,66,3,0,1038,72324.7248,FL-23,0.43489449305198147,0.7076685537828101,0.6946302967919026
35,H0FL26036,CARLOS GIMENEZ,GIMENEZ,REP,1855,1176,419,189,71,807,545,334,169,1296,270,30,17,0,0,242,73543.6345,FL-26,0.4350404312668464,0.6986522911051213,0.6339622641509434
36,H0GA07208,NABILAH ISLAM,ISLAM,DEM,7978,5996,1308,523,151,3982,1972,1113,911,5416,462,435,94,2,0,1569,75994.2834,GA-07,0.49912258711456503,0.6788668839308097,0.751566808723991
37,H0GA07323,ZAHRA KARINSHAK,KARINSHAK,DEM,1637,1384,190,50,13,1035,301,172,129,1206,36,86,16,0,0,293,84867.5027,GA-07,0.6322541233964569,0.7367135003054368,0.8454489920586439
38,H0GA09154,ANTWON STEPHENS,STEPHENS,DEM,1233,944,193,72,24,710,269,162,92,972,45,25,5,0,0,186,82006.901,GA-09,0.5758313057583131,0.7883211678832117,0.7656123276561233
39,H0GA09170,DEVIN PANDY,PANDY,DEM,1233,906,214,85,28,665,281,175,112,939,49,35,6,0,0,204,78627.8499,GA-09,0.5393349553933495,0.7615571776155717,0.7347931873479319
40,H0HI02155,KAIALI'I KAHELE,KAHELE,DEM,6858,5405,990,362,101,3793,1699,852,514,5001,291,151,236,2,0,1177,80884.0233,HI-02,0.5530766987459901,0.7292213473315835,0.7881306503353748
41,H0IA01174,ASHLEY ARENHOLZ,ARENHOLZ,REP,5008,2950,1236,626,196,2170,1416,943,479,4127,227,60,35,0,0,559,72756.7827,IA-01,0.4333067092651757,0.8240814696485623,0.5890575079872205
42,H0IA02156,RITA HART,HART,DEM,2781,2109,439,179,54,1361,776,448,196,2430,39,28,21,0,0,263,80406.0298,IA-02,0.4893923049262855,0.8737864077669902,0.7583603020496225
43,H0IL01178,ROBERT EMMONS,EMMONS,DEM,1154,884,183,67,20,574,285,181,114,827,62,52,7,0,0,206,76192.6291,IL-01,0.49740034662045063,0.7166377816291161,0.7660311958405546
44,H0IL03109,RUSH DARWISH,DARWISH,DEM,1103,836,208,40,19,696,230,104,73,841,36,35,16,1,0,174,81684.5974,IL-03,0.6310063463281959,0.7624660018132366,0.7579329102447869
45,H0IL06060,JEANNE IVES,IVES,REP,3260,2308,604,261,87,2041,668,365,186,2818,111,38,16,0,0,277,84311.4674,IL-06,0.6260736196319019,0.8644171779141104,0.7079754601226994
46,H0IL11052,ADAM KINZINGER,KINZINGER,REP,2582,1627,582,291,82,1288,679,401,214,2124,127,42,18,1,0,270,77734.3144,IL-16,0.4988381099922541,0.8226181254841208,0.6301316808675446
47,H0IL14197,CATALINA LAUF,LAUF,REP,2608,1696,562,256,94,1338,677,394,199,2151,127,41,15,0,0,274,77200.883,IL-14,0.5130368098159509,0.8247699386503068,0.6503067484662577
48,H0IL16184,DANI BRZOZOWSKI,BRZOZOWSKI,DEM,1034,863,124,37,10,605,185,106,138,846,25,35,1,0,0,127,82370.4564,IL-16,0.5851063829787234,0.8181818181818182,0.8346228239845261
49,H0IL17083,ESTHER KING,KING,REP,2834,1849,602,287,96,1471,710,436,217,2327,137,32,22,0,0,316,79000.1739,IL-17,0.5190543401552575,0.8211009174311926,0.6524347212420607
50,H0IN05219,CHRISTINA HALE,HALE,DEM,2509,1759,395,303,52,1109,476,538,386,2253,29,32,7,0,0,189,74988.6209,IN-05,0.4420087684336389,0.8979673176564368,0.7010761259465923
51,H0IN08114,LARRY BUCSHON,BUCSHON,REP,2320,1411,545,283,81,1090,642,388,200,1883,123,38,17,1,0,258,75269.3142,IN-08,0.4698275862068966,0.8116379310344828,0.6081896551724137
52,H0KS02196,MICHELLE DE LA ISLA,DE LA ISLA,DEM,2659,2132,350,140,37,1374,677,395,213,2134,98,60,32,0,0,335,79149.1805,KS-02,0.5167356148928168,0.8025573523881159,0.8018051899210229
53,H0KY04117,ALEXANDRA OWENSBY,OWENSBY,DEM,1130,828,197,89,16,585,251,170,124,916,38,24,11,0,0,141,77609.3601,KY-04,0.5176991150442478,0.8106194690265487,0.7327433628318584
54,H0KY06104,ANDY BARR,BARR,REP,6208,3618,1576,764,250,2743,1709,1137,619,5079,311,109,42,3,0,664,73409.2008,KY-06,0.4418492268041237,0.8181378865979382,0.5827963917525774
55,H0KY06179,JOSH HICKS,HICKS,DEM,5277,3870,908,386,113,2730,1250,818,479,4274,179,140,23,0,0,661,79294.5556,KY-06,0.5173393973848778,0.8099298844040175,0.7333712336554861
56,H0LA01087,STEVE SCALISE,SCALISE,REP,137190,80563,33731,17313,5583,59823,38304,25588,13475,114613,5693,1903,617,64,0,14300,72386.1345,LA-01,0.43605947955390334,0.8354326117063926,0.5872366790582404
57,H0MA01081,ALEX MORSE,MORSE,DEM,7492,5914,1069,400,109,3919,1782,1040,751,5647,356,262,50,5,0,1172,78159.3893,MA-01,0.5230912973838762,0.753737319807795,0.7893753336892686
58,H0MA04143,IHSSANE LECKEY,LECKEY,DEM,1620,1313,204,83,20,903,354,220,143,1240,58,66,6,1,0,249,78556.7537,MA-04,0.5574074074074075,0.7654320987654321,0.8104938271604938
59,H0MA04168,REBECCA WALKER GROSSMAN,GROSSMAN,DEM,1076,985,70,18,3,845,129,63,39,970,20,11,2,0,0,73,100100.4795,MA-04,0.7853159851301115,0.9014869888475836,0.9154275092936803
60,H0MA04176,ALAN KHAZEI,KHAZEI,DEM,1573,1499,53,20,1,1254,174,90,55,1380,26,19,8,0,0,140,104572.8264,MA-04,0.7972027972027972,0.87730451366815,0.9529561347743166
61,H0MA04184,JESSE MERMELL,MERMELL,DEM,1704,1502,157,33,12,1234,247,145,78,1424,44,47,7,0,0,182,92433.5944,MA-04,0.7241784037558685,0.8356807511737089,0.8814553990610329
62,H0MA08045,ROBBIE GOLDSTEIN,GOLDSTEIN,DEM,1646,1516,108,19,3,1305,181,96,64,1372,22,35,2,0,0,215,92940.9981,MA-08,0.792831105710814,0.8335358444714459,0.9210206561360875
63,H0MD05183,MCKAYLA WILKES,WILKES,DEM,7984,5734,1492,586,172,3617,1984,1308,1075,5177,443,585,53,4,0,1722,73192.2526,MD-05,0.4530310621242485,0.6484218436873748,0.718186372745491
64,H0MI03290,LYNN AFENDOULIS,AFENDOULIS,REP,4727,2421,1323,740,243,1729,1401,1052,545,4104,151,64,22,2,0,384,67599.9663,MI-03,0.36577110217897185,0.8682039348423948,0.5121641633171145
65,H0MI03316,HILLARY SCHOLTEN,SCHOLTEN,DEM,5257,4229,726,238,64,2680,1157,758,662,4286,141,161,31,0,0,638,77325.8529,MI-03,0.5097964618603766,0.8152938938558113,0.8044512079132585
66,H0MI06152,JON HOADLEY,HOADLEY,DEM,3126,2410,503,166,47,1547,783,476,320,2524,93,115,26,1,0,367,76408.9827,MI-06,0.49488163787587974,0.8074216250799744,0.7709532949456174
67,H0MI06186,JENNIFER RICHARDSON,RICHARDSON,DEM,1826,1299,340,141,46,941,473,252,160,1308,101,47,27,1,0,342,77423.42,MI-06,0.5153340635268346,0.7163198247535597,0.7113910186199343
68,H0MI07150,GRETCHEN DRISKELL,DRISKELL,DEM,2190,1854,212,96,28,1226,597,227,140,2016,19,49,6,0,0,100,80412.7415,MI-07,0.5598173515981735,0.9205479452054794,0.8465753424657534
69,H0MI08141,PAUL JUNGE,JUNGE,REP,9152,5287,2270,1164,431,3845,2530,1829,948,7684,390,118,42,3,0,915,71555.7519,MI-08,0.4201267482517482,0.8395979020979021,0.5776879370629371
70,H0MI12168,SOLOMON RAJPUT,RAJPUT,DEM,1087,772,219,71,25,501,257,189,140,844,50,42,11,0,0,140,72512.8491,MI-12,0.4609015639374425,0.7764489420423183,0.7102115915363385
71,H0MI13471,DAVID ANTHONY DUDENHOEFER,DUDENHOEFER,REP,2419,1441,602,300,76,1049,717,457,196,2105,78,33,7,0,0,196,72614.8362,MI-13,0.43365026870607687,0.8701942951632906,0.5957007027697395
72,H0MN01045,JAMES HAGEDORN,HAGEDORN,REP,7302,4344,1799,892,267,3363,1989,1299,651,6013,344,115,44,5,0,781,73969.1573,MN-01,0.46055875102711585,0.8234730210901123,0.5949055053410025
73,H0MN05178,LACY JOHNSON,JOHNSON,REP,38151,22550,9414,4722,1465,17161,10494,6902,3594,31554,1724,490,174,15,0,4194,73002.8929,MN-05,0.4498178291525779,0.8270818589289927,0.5910723178946816
74,H0MN05210,ANTONE MELTON-MEAUX,MELTON-MEAUX,DFL,5516,5128,291,71,26,3953,923,382,258,4690,148,69,21,0,0,588,99528.0766,MN-05,0.7166424945612763,0.850253807106599,0.9296591733139956
75,H0MN05251,DALIA AL-AQIDI,AL-AQIDI,REP,2829,1876,620,249,84,1468,684,452,225,2322,93,45,17,1,0,351,77960.5026,MN-05,0.5189112760692824,0.8207847295864263,0.6631318487097915
76,H0MN07091,MICHELLE FISCHBACH,FISCHBACH,REP,2662,1693,618,264,87,1374,694,414,180,2258,110,29,22,0,0,243,77183.7843,MN-07,0.5161532682193839,0.8482344102178813,0.6359879789631856
77,H0MN08156,QUINN REABE NYSTROM,NYSTROM,DFL,2135,1721,295,92,27,1148,565,321,101,1913,28,7,10,0,0,177,78357.3152,MN-08,0.5377049180327869,0.8960187353629977,0.8060889929742389
78,H0MO02254,JILL DARLYNE SCHUPP,SCHUPP,DEM,5580,4836,463,209,72,2935,1313,845,487,4742,40,184,12,1,0,601,78545.5573,MO-02,0.5259856630824373,0.8498207885304659,0.8666666666666667
79,H0MO04086,VICKY HARTZLER,HARTZLER,REP,5383,3252,1325,597,209,2457,1473,967,486,4462,261,73,38,3,0,546,74122.7382,MO-04,0.4564369310793238,0.8289058146015233,0.6041240943711685
80,H0MS04120,STEVEN PALAZZO,PALAZZO,REP,2278,1380,540,274,84,1058,633,380,207,1849,121,40,17,1,0,250,74772.0381,MS-04,0.46444249341527655,0.8116769095697981,0.6057945566286216
81,H0MT00090,THOMAS WINTER,WINTER,DEM,1863,1544,220,81,18,1107,401,208,147,1507,62,43,16,0,0,235,85538.2592,MT-AL,0.5942028985507246,0.8089103596349974,0.8287707997852926
82,H0NC02083,SCOTT COOPER,COOPER,DEM,1026,889,95,32,10,656,207,111,52,866,18,26,1,0,0,115,91400.6481,NC-02,0.6393762183235867,0.8440545808966862,0.8664717348927875
83,H0NC02125,DEBORAH ROSS,ROSS,DEM,3557,3072,304,143,38,1708,989,536,324,2941,29,112,11,0,0,464,73203.3671,NC-02,0.48017992690469496,0.8268203542310936,0.8636491425358448
84,H0NC08254,PATRICIA TIMMONS-GOODSON,TIMMONS-GOODSON,DEM,24806,18010,4601,1687,508,11561,6321,4083,2841,17989,1020,1527,139,10,1,4120,74116.9737,NC-08,0.4660565992098686,0.725187454648069,0.7260340240264452
85,H0NC09187,JAMES BISHOP,BISHOP,REP,11347,6844,2624,1384,495,5093,3053,2049,1152,9354,464,171,63,12,0,1283,72688.3815,NC-09,0.4488411033753415,0.8243588613730501,0.6031550189477395
86,H0NC09286,CYNTHIA WALLACE,WALLACE,DEM,2142,1756,274,92,20,1189,441,309,203,1530,44,174,7,0,0,387,77469.8814,NC-09,0.5550887021475257,0.7142857142857143,0.8197945845004668
87,H0NC11175,MORRIS COL DAVIS,DAVIS,DEM,6717,5243,1007,370,97,2989,1712,1437,579,5585,176,122,37,2,0,795,74113.3772,NC-11,0.44499032306089026,0.8314723835045407,0.7805567961887747
88,H0NC11233,DAVID MADISON CAWTHORN,CAWTHORN,REP,1476,980,305,156,35,640,395,323,118,1250,48,19,5,0,0,154,72598.2046,NC-11,0.43360433604336046,0.8468834688346883,0.6639566395663956
89,H0NH02181,ANN KUSTER,KUSTER,DEM,1848,1586,195,54,13,1213,360,171,104,1632,36,20,4,1,0,155,90452.9843,NH-02,0.6563852813852814,0.8831168831168831,0.8582251082251082
90,H0NJ02171,AMY KENNEDY,KENNEDY,DEM,4594,3736,665,148,45,3200,757,407,230,3813,114,90,29,1,0,547,91616.1386,NJ-02,0.696560731388768,0.8299956464954288,0.8132346538963866
91,H0NJ02197,BRIGID CALLAHAN HARRISON,HARRISON,DEM,1805,1456,262,73,14,1219,287,202,97,1463,72,31,14,0,0,225,90436.4055,NJ-02,0.6753462603878116,0.8105263157894737,0.8066481994459834
92,H0NJ05208,ARATI KREIBICH,KREIBICH,DEM,11993,9078,1955,735,225,6079,2846,1850,1218,8816,629,361,140,3,0,2045,76860.3501,NJ-05,0.5068790127574418,0.735095472358876,0.7569415492370549
93,H0NJ06206,RUSSELL CIRINCIONE,CIRINCIONE,DEM,1213,884,233,75,21,657,263,191,102,888,68,35,15,0,0,207,79263.1236,NJ-06,0.5416323165704864,0.7320692497938994,0.7287716405605935
94,H0NJ07261,THOMAS KEAN,KEAN,REP,2873,2075,506,206,86,1799,578,331,165,2359,135,30,37,0,0,312,91395.4267,NJ-07,0.6261747302471284,0.8210929342151062,0.7222415593456317
95,H0NJ08129,HECTOR OMAR OSEGUERA,OSEGUERA,DEM,1131,824,211,75,21,614,215,197,105,635,76,40,14,0,0,366,80662.3103,NJ-08,0.5428824049513705,0.5614500442086648,0.7285587975243147
96,H0NM03102,TERESA LEGER,LEGER,DEM,6558,5022,1026,373,137,3083,1593,1118,764,4525,590,182,79,9,0,1173,75017.0483,NM-03,0.47011283928026837,0.6899969502897225,0.7657822506861848
97,H0NM03110,VALERIE PLAME,PLAME,DEM,33705,24228,6235,2543,699,16572,8572,5363,3198,26932,1477,631,227,22,2,4414,76348.3742,NM-03,0.49167779261237204,0.7990505859664738,0.7188251001335113
98,H0NM03185,JOHN BLAIR,BLAIR,DEM,1144,928,145,45,26,509,263,237,135,775,154,18,6,3,0,188,75355.2578,NM-03,0.44493006993006995,0.6774475524475524,0.8111888111888111
99,H0NV04056,LISA SUTTON,SUTTON,REP,1964,1265,450,203,46,924,546,337,157,1545,97,20,17,1,0,284,75450.8075,NV-04,0.47046843177189407,0.7866598778004074,0.6440936863543788
100,H0NY01186,NANCY GOROFF,GOROFF,DEM,5382,4560,610,173,39,3637,918,542,285,4453,137,107,44,1,0,640,91735.0626,NY-01,0.675771088814567,0.8273875882571535,0.8472686733556298
101,H0NY02192,JACQUELINE GORDON,GORDON,DEM,6408,5120,901,325,62,3950,1320,677,461,4970,233,223,48,1,0,933,86572.7657,NY-02,0.6164169787765293,0.7755930087390761,0.7990012484394506
102,H0NY05070,SHANIYAT CHOWDHURY,CHOWDHURY,DEM,2854,2174,460,169,51,1414,722,437,281,1867,207,139,43,0,0,598,76642.5294,NY-05,0.4954449894884373,0.6541695865451997,0.7617379117028732
103,H0NY09080,ISIAH JAMES,JAMES,DEM,1114,781,224,83,26,470,291,194,159,728,59,101,9,0,0,217,71059.6229,NY-09,0.42190305206463197,0.6535008976660682,0.7010771992818672
104,H0NY10070,LINDSEY BOYLAN,BOYLAN,DEM,1470,1156,221,68,25,837,296,193,144,1064,97,60,15,0,0,234,84781.4027,NY-10,0.5693877551020409,0.7238095238095238,0.7863945578231293
105,H0NY11078,NICOLE MALLIOTAKIS,MALLIOTAKIS,REP,4447,3152,871,326,98,2532,1016,600,299,3485,177,75,59,0,0,651,83215.7937,NY-11,0.5693726107488194,0.7836743872273443,0.708792444344502
106,H0NY12175,LAUREN ASHCRAFT,ASHCRAFT,DEM,2870,2031,559,219,61,1316,699,495,360,1947,218,144,26,0,0,535,74645.0344,NY-12,0.4585365853658537,0.678397212543554,0.7076655052264809
107,H0NY14270,SCHERIE MURRAY,MURRAY,REP,10789,6057,2790,1506,436,4596,3004,2040,1149,8744,549,145,49,4,0,1298,71402.1013,NY-14,0.42598943368245434,0.810455093150431,0.5614051348595792
108,H0NY14296,JOHN CUMMINGS,CUMMINGS,REP,1818,1337,315,129,37,1005,404,284,125,1554,59,21,5,0,0,179,81603.3421,NY-14,0.5528052805280528,0.8547854785478548,0.7354235423542355
109,H0NY14346,MICHELLE CARUSO-CABRERA,CARUSO-CABRERA,DEM,8000,6292,1130,457,121,4976,1596,923,505,6758,273,83,35,1,0,850,86934.9495,NY-14,0.622,0.84475,0.7865
110,H0NY15160,RITCHIE TORRES,TORRES,DEM,12169,9422,1858,730,159,6591,2710,1736,1132,9148,616,414,98,2,0,1892,80570.435,NY-15,0.5416221546552716,0.7517462404470375,0.7742624702111923
111,H0NY15194,MICHAEL BLAKE,BLAKE,DEM,3062,2308,505,196,53,1690,524,437,411,1682,230,428,20,0,0,702,80203.787,NY-15,0.5519268451992162,0.5493141737426519,0.7537557152188112
112,H0NY15277,SAMELYS LOPEZ,LOPEZ,DEM,18582,13741,3304,1183,354,8446,4676,3176,2284,12486,1474,934,197,5,0,3486,73137.4518,NY-15,0.4545258852653105,0.6719405876654827,0.739479065762566
113,H0NY16135,ANDOM GHEBREGHIORGIS,GHEBREGHIORGIS,DEM,4522,3460,726,264,72,2206,1130,736,450,3112,291,231,35,2,0,851,75941.9938,NY-16,0.4878372401592216,0.6881910659000442,0.7651481645289695
114,H0NY16143,JAMAAL BOWMAN,BOWMAN,DEM,47821,36203,8016,2807,795,23107,11873,7506,5335,32976,3293,2397,488,11,0,8656,75449.9706,NY-16,0.48319775830701994,0.6895715271533427,0.7570523410217268
115,H0NY17174,MONDAIRE JONES,JONES,DEM,22722,17479,3552,1309,382,11398,5420,3476,2428,16166,1360,904,234,8,0,4050,76933.6386,NY-17,0.5016283777836458,0.7114690608221107,0.7692544670363525
116,H0NY17265,EVELYN FARKAS,FARKAS,DEM,3875,3359,385,106,25,2757,618,333,167,3244,103,57,21,1,0,449,99020.6209,NY-17,0.7114838709677419,0.8371612903225807,0.8668387096774194
117,H0NY18172,CHELE FARLEY,FARLEY,REP,1054,798,177,60,19,653,211,132,58,894,34,13,9,0,0,104,89665.3349,NY-18,0.6195445920303605,0.8481973434535104,0.7571157495256167
118,H0NY24055,ROGER MISSO,MISSO,DEM,1170,972,123,60,15,748,210,146,66,958,33,22,8,0,0,149,90318.5042,NY-24,0.6393162393162393,0.8188034188034188,0.8307692307692308
119,H0OH01081,NIKKI FOSTER,FOSTER,DEM,2235,1721,346,132,36,1214,535,299,187,1870,54,42,21,0,0,248,80839.7127,OH-01,0.5431767337807606,0.8366890380313199,0.7700223713646532
120,H0OH01099,KATE SCHRODER,SCHRODER,DEM,3329,2782,354,150,43,1847,809,405,268,2809,65,83,16,1,0,355,81691.5716,OH-01,0.5548212676479424,0.8437969360168218,0.835686392310003
121,H0OH03103,MORGAN HARPER,HARPER,DEM,7737,5752,1328,511,146,3586,1895,1200,1056,5600,365,325,69,4,0,1374,73761.9069,OH-03,0.463487139718237,0.7237947524880445,0.743440610055577
122,H0OH04085,JEFFREY SITES,SITES,DEM,6571,5229,909,342,91,3706,1482,879,504,5424,212,115,45,2,0,773,82149.4023,OH-04,0.5639933039111247,0.8254451377263735,0.7957692893014762
123,H0OH04093,SHANNON FRESHOUR,FRESHOUR,DEM,22455,17063,3588,1422,382,12134,5397,3066,1858,18101,785,504,141,4,0,2920,79602.1959,OH-04,0.5403696281451792,0.806101091071031,0.7598753061678913
124,H0OH04101,MIKE LARSEN,LARSEN,DEM,4835,3490,855,391,99,2484,1219,703,429,3992,157,74,48,2,0,562,77497.3722,OH-04,0.5137538779731127,0.82564632885212,0.7218200620475698
125,H0OH06189,BILL JOHNSON,JOHNSON,REP,2766,1623,697,334,112,1235,778,481,272,2257,136,50,17,2,0,304,73246.0885,OH-06,0.4464931308749096,0.8159797541576284,0.586767895878525
126,H0OH10116,DESIREE TIMS,TIMS,DEM,6828,5258,1030,409,131,3566,1650,910,702,5407,215,283,41,1,0,881,78982.5626,OH-10,0.5222612770943175,0.7918863503222027,0.7700644405389573
127,H0OH14084,HILLARY O'CONNOR MUERI,MUERI,DEM,2510,1977,351,143,39,1340,608,336,226,2044,67,88,12,2,0,297,80639.6091,OH-14,0.5338645418326693,0.8143426294820717,0.7876494023904382
128,H0OK05205,STEPHANIE BICE,BICE,REP,5286,2518,1556,953,259,1979,1374,1189,744,4548,193,48,24,5,0,468,66613.4695,OK-05,0.3743851683692773,0.8603859250851306,0.47635262958758984
