,fec_id,candidate_name,last_name,party,donor_count,first_quartile_bachelors_pct,second_quartile_bachelors_pct,third_quartile_bachelors_pct,fourth_quartile_bachelors_pct,first_quartile_household_income,second_quartile_household_income,third_quartile_household_income,fourth_quartile_household_income,majority_non_hispanic_white_zipcode,majority_hispanic_zipcode,majority_black_zipcode,majority_asian_zipcode,majority_indigenous_zipcode,majority_hawaiian_pacific_islander_zipcode,no_majority_ethnicity_zipcode,median_household_income,district_name,high_income_zipcode_pct,majority_white_zipcode_pct,high_bachelors_zipcode_pct
461,P00009621,ELIZABETH WARREN,WARREN,DEM,1036373,786813,170792,62268,16500,507125,259765,161502,107981,783271,45175,35562,6762,349,2,165253,75190.4513,USA,0.4893267192410454,0.7557809784701068,0.7591986668892378
462,P00009795,CORY BOOKER,BOOKER,DEM,181117,141084,27475,10026,2532,99120,41222,24641,16134,140745,6125,6907,1080,62,0,26198,80623.3026,USA,0.5472705488717238,0.7770943644163717,0.7789660826979246
463,P00009910,MARIANNE WILLIAMSON,WILLIAMSON,DEM,87440,63097,16037,6504,1802,41061,22475,14195,9709,65862,4565,3096,631,32,2,13252,73900.2755,USA,0.46959057639524243,0.7532250686184813,0.721603385178408
464,P00010298,PETE BUTTIGIEG,BUTTIGIEG,DEM,653764,484298,113073,45006,11387,328106,161567,103807,60284,535792,21830,13046,3270,205,5,79616,77015.0081,USA,0.5018722352408514,0.8195495622273481,0.7407841361714624
465,P00010454,JAY INSLEE,INSLEE,DEM,63941,51076,9302,2921,642,34938,15849,8194,4960,52160,1802,1317,336,23,2,8301,79880.1308,USA,0.5464099716926542,0.8157520213947232,0.7987988927292348
466,P00010520,JOHN HICKENLOOPER,HICKENLOOPER,DEM,6283,5473,576,196,38,3673,1611,651,348,5485,175,77,16,1,0,529,83517.5767,USA,0.5845933471271686,0.8729906095814102,0.8710806939360178
467,P00010793,ROBERT O'ROURKE,O'ROURKE,DEM,85173,59753,15477,6987,2956,41309,21239,13190,9435,59687,9857,1661,341,36,0,13591,75551.3996,USA,0.4850011153769387,0.7007737193711622,0.7015486128233126
468,P00011239,WILLIAM WELD,WELD,REP,1468,1269,137,53,9,1043,227,121,77,1281,36,16,2,0,0,133,95952.863,USA,0.7104904632152589,0.8726158038147139,0.864441416893733
469,P00011254,MAURICE GRAVEL,GRAVEL,DEM,25887,18193,5056,1968,670,10993,6588,4667,3639,18645,1504,1056,204,8,0,4470,71195.5656,USA,0.4246533008846139,0.7202456831614323,0.7027851817514582
470,P00011312,ERIC SWALWELL,SWALWELL,DEM,1063,875,122,50,16,712,191,106,54,773,43,10,33,0,0,204,94840.857,USA,0.6698024459078081,0.7271872060206962,0.8231420507996237
471,P00011338,TIMOTHY RYAN,RYAN,DEM,7231,5304,1209,566,152,3674,1715,1120,722,6112,165,149,38,2,0,765,78109.7538,USA,0.508090167335085,0.8452496196929885,0.7335085050477113
472,P00011833,MICHAEL BENNET,BENNET,DEM,48390,38943,6448,2478,521,27376,11591,6112,3311,41428,1224,802,210,11,0,4715,82673.8751,USA,0.5657367224633189,0.856127299028725,0.8047737135771854
473,P00011866,SETH MOULTON,MOULTON,DEM,2785,2357,299,97,32,1843,540,246,156,2405,48,35,14,2,0,281,91697.047,USA,0.6617594254937164,0.8635547576301615,0.8463195691202873
474,P00011999,STEVE BULLOCK,BULLOCK,DEM,35069,27060,5569,1979,461,17800,9070,5037,3162,30114,814,517,140,40,0,3444,79732.3088,USA,0.50757078901594,0.8587071202486527,0.7716216601556931
475,P00012054,BILL DE BLASIO,DE BLASIO,DEM,5140,3344,1246,450,100,2287,1296,844,713,3364,309,337,45,1,0,1084,73816.3527,USA,0.4449416342412451,0.6544747081712062,0.6505836575875487
476,P00012567,JOSEPH SESTAK,SESTAK,DEM,2951,2375,410,125,41,1830,616,341,164,2593,38,72,13,0,0,235,84774.4476,USA,0.6201287699085056,0.8786851914605218,0.8048119281599457
477,P00012716,TOM STEYER,STEYER,DEM,232865,152448,49894,23307,7216,107515,60190,40318,24842,183075,10924,5971,1879,105,2,30909,74292.4199,USA,0.46170527988319415,0.7861851287226505,0.6546625727352758
478,P00014407,DEVAL PATRICK,PATRICK,DEM,6707,5808,647,210,42,4482,1203,587,435,5567,141,236,23,0,0,740,91664.1356,USA,0.6682570448784851,0.830028328611898,0.8659609363351722
479,P60007168,BERNARD SANDERS,SANDERS,DEM,1870431,1237527,401125,170660,61119,741072,513182,351889,264288,1337329,134648,66065,16235,1057,5,315103,69034.6365,USA,0.3962038695894155,0.7149844073371324,0.6616266518251676
480,P80000722,JOSEPH BIDEN,BIDEN,DEM,2222993,1554863,427906,183990,56234,1105466,549106,344558,223863,1699069,99153,94026,14476,929,10,315341,76502.5277,USA,0.497287215929155,0.7643159470137783,0.6994457472425689
481,P80001571,DONALD TRUMP,TRUMP,REP,905260,471755,246565,138291,48649,358605,254270,184290,108095,748898,42014,13917,4266,510,2,95655,69316.9785,USA,0.39613481209818174,0.8272739323509268,0.52112652718556
482,P80006117,AMY KLOBUCHAR,KLOBUCHAR,DEM,367384,284948,57727,20047,4662,200771,89613,51184,25816,311809,9379,5514,1589,126,3,38965,80363.4418,USA,0.5464881431962197,0.848727761688043,0.7756135269908325
483,S0AK00196,AL GROSS,GROSS,IND,16169,12904,2414,659,192,10107,3606,1537,919,13392,386,234,110,78,0,1969,86389.4366,AK-SEN,0.6250850392726823,0.8282515925536521,0.798070381594409
484,S0AL00156,DOUG JONES,JONES,DEM,145758,114834,20881,7929,2114,79916,32044,20232,13566,115213,4544,5050,1103,40,0,19808,80605.4801,AL-SEN,0.5482786536588043,0.7904403188847268,0.7878401185526694
485,S0AL00206,BRADLEY BYRNE,BYRNE,REP,1550,963,331,195,61,468,406,400,276,1336,21,69,3,0,0,121,67209.0329,AL-SEN,0.30193548387096775,0.8619354838709677,0.6212903225806452
486,S0AL00230,THOMAS TUBERVILLE,TUBERVILLE,REP,2288,1264,513,357,154,764,487,543,494,1955,27,130,4,0,0,172,64765.968,AL-SEN,0.3339160839160839,0.854458041958042,0.5524475524475524
487,S0AR00200,JOSHUA MAHONY,MAHONY,DEM,2793,1855,583,284,71,1113,639,469,572,2305,82,84,16,1,0,305,70578.4747,AR-SEN,0.39849624060150374,0.8252774794128177,0.6641604010025063
488,S0AZ00350,MARK KELLY,KELLY,DEM,331868,254058,52047,20244,5519,176352,77342,48483,29691,269229,13500,5351,2229,302,3,41254,78849.7137,AZ-SEN,0.5313919992286089,0.81125326937216,0.7655393108103222
490,S0CO00286,ANDREW ROMANOFF,ROMANOFF,DEM,20000,16361,2442,962,235,9451,6348,2786,1415,16650,891,288,78,3,0,2090,74011.4978,CO-SEN,0.47255,0.8325,0.81805
491,S0CO00435,LORENA GARCIA,GARCIA,DEM,1164,884,177,87,16,573,305,203,83,912,88,15,6,1,0,142,74452.5429,CO-SEN,0.49226804123711343,0.7835051546391752,0.7594501718213058
492,S0CO00450,PATRICIA ZORNIO,ZORNIO,DEM,1231,940,190,83,18,652,306,193,80,990,68,14,8,0,0,151,77049.7822,CO-SEN,0.529650690495532,0.8042242079610074,0.7636068237205524
493,S0CO00468,MICHAEL JOHNSTON,JOHNSTON,DEM,2398,2190,149,48,11,1558,519,236,85,2168,53,17,4,0,0,156,89024.1597,CO-SEN,0.6497080900750626,0.9040867389491243,0.9132610508757297
494,S0CO00500,DAN BAER,BAER,DEM,5754,4287,984,396,87,2919,1416,876,543,4539,262,135,31,0,0,787,77773.3607,CO-SEN,0.5072992700729927,0.7888425443169969,0.7450469238790407
495,S0CO00518,JOHN WALSH,WALSH,DEM,2688,2055,410,178,45,1376,720,354,238,2201,102,53,13,1,0,318,78483.1767,CO-SEN,0.5119047619047619,0.8188244047619048,0.7645089285714286
496,S0CO00575,JOHN HICKENLOOPER,HICKENLOOPER,DEM,106355,87697,13005,4612,1041,60660,26028,12837,6830,89122,3349,1553,592,27,0,11712,82154.8534,CO-SEN,0.570354003102816,0.8379671853697522,0.8245686615579898
498,S0DE00092,CHRISTOPHER COONS,COONS,DEM,5706,4541,764,359,42,3296,1640,495,275,4930,65,166,9,1,0,535,86664.4945,DE-SEN,0.5776375744830003,0.8640028040658956,0.7958289519803715
499,S0DE00175,JESSICA SCARANE,SCARANE,DEM,2819,2061,542,181,35,1299,817,418,285,2066,100,138,21,2,0,492,73682.1606,DE-SEN,0.46080170273146503,0.7328840014189429,0.7311103228095069
501,S0GA00393,TERESA TOMLINSON,TOMLINSON,DEM,10948,8607,1717,441,183,5946,2188,1469,1345,8112,176,913,49,2,0,1696,76469.9014,GA-SEN,0.5431128973328462,0.7409572524662039,0.7861709901351845
502,S0GA00401,SARAH RIGGS AMICO,RIGGS AMICO,DEM,3364,2574,530,187,73,1763,766,459,376,2470,67,236,14,0,0,577,77090.8959,GA-SEN,0.5240784780023782,0.7342449464922711,0.7651605231866825
503,S0GA00419,EDWARD TERRY,TERRY,DEM,3053,2231,563,199,60,1326,828,482,417,1912,114,305,13,0,0,709,70078.037,GA-SEN,0.43432689158205046,0.6262692433671798,0.7307566328201769
504,S0GA00468,MATTHEW LIEBERMAN,LIEBERMAN,DEM,8447,6345,1399,549,154,4441,1959,1245,802,6503,265,327,42,2,0,1308,78692.8623,GA-SEN,0.5257487865514384,0.7698591215816266,0.7511542559488575
505,S0GA00526,KELLY LOEFFLER,LOEFFLER,REP,6057,3846,1314,629,268,2831,1469,1058,699,4865,199,220,24,2,0,747,74004.0254,GA-SEN,0.46739309889384184,0.8032029057289087,0.6349678058444774
506,S0GA00559,RAPHAEL WARNOCK,WARNOCK,DEM,74825,51234,15533,6155,1903,34224,18321,12656,9624,52023,2473,7931,342,36,1,12020,73136.1403,GA-SEN,0.45738723688606747,0.6952622786501838,0.684717674574006
507,S0GA00567,DOUGLAS ALLEN COLLINS,COLLINS,REP,6050,3281,1599,829,341,2440,1474,1200,936,5008,168,182,12,0,0,680,68887.3188,GA-SEN,0.4033057851239669,0.8277685950413223,0.5423140495867769
509,S0IA00150,EDDIE MAURO,MAURO,DEM,3654,2706,609,252,87,1873,894,649,238,3007,116,35,39,0,0,457,79145.1327,IA-SEN,0.5125889436234263,0.8229337712096333,0.7405582922824302
510,S0IA00168,KIMBERLY GRAHAM,GRAHAM,DEM,5893,4148,1133,479,133,2435,1681,1199,578,4775,231,137,35,2,0,713,71825.8471,IA-SEN,0.41320210419141357,0.8102833870694044,0.7038859664008146
511,S0IA00176,THERESA GREENFIELD,GREENFIELD,DEM,94874,75558,13176,4965,1175,52784,22241,12948,6901,76998,2886,1887,742,17,2,12342,81929.3263,IA-SEN,0.556358960305247,0.8115816767502161,0.7964036511583785
512,S0IA00200,MICHAEL FRANKEN,FRANKEN,DEM,8180,5838,1539,625,178,3746,2251,1442,741,6854,228,151,32,8,0,907,75168.0259,IA-SEN,0.45794621026894866,0.8378973105134474,0.7136919315403423
513,S0ID00180,PAULETTE JORDAN,JORDAN,DEM,5032,3469,1049,429,85,1760,1449,1246,577,4299,117,73,31,26,0,486,68625.1534,ID-SEN,0.3497615262321145,0.8543322734499205,0.6893879173290938
514,S0KS00232,BARRY GRISSOM,GRISSOM,DEM,1324,1062,190,42,30,723,255,209,137,1194,13,15,2,0,0,100,77262.7719,KS-SEN,0.5460725075528701,0.9018126888217523,0.8021148036253777
515,S0KS00257,CHRIS KOBACH,KOBACH,REP,1368,912,299,113,44,663,376,218,111,1243,45,7,4,1,0,68,76182.7068,KS-SEN,0.48464912280701755,0.908625730994152,0.6666666666666666
516,S0KS00315,ROGER MARSHALL,MARSHALL,REP,2012,1294,396,275,47,922,420,548,122,1894,45,6,1,0,0,66,75684.4865,KS-SEN,0.45825049701789267,0.941351888667992,0.643141153081511
517,S0KS00323,BARBARA BOLLIER,BOLLIER,DEM,41014,33456,5280,1745,533,23460,8987,5314,3253,34802,1011,614,233,9,1,4344,82308.8476,KS-SEN,0.5719998049446531,0.8485395230896767,0.8157214609645487
518,S0KY00321,MICHAEL BROIHIER,BROIHIER,DEM,7168,5085,1329,581,173,3371,1803,1144,850,5379,377,175,116,0,0,1121,74860.5558,KY-SEN,0.4702845982142857,0.7504185267857143,0.7094029017857143
519,S0KY00339,AMY MCGRATH,MCGRATH,DEM,630639,472962,106183,40742,10752,329252,154859,91222,55306,503380,23124,15150,4125,192,2,84667,78328.316,KY-SEN,0.522092671084408,0.7982062638054418,0.7499726467915876
520,S0KY00420,CHARLES BOOKER,BOOKER,DEM,122179,90200,20921,8461,2597,55665,31138,19651,15725,87526,6675,5961,1028,20,0,20969,72765.5726,KY-SEN,0.4556020265348382,0.7163751544864502,0.7382610759623176
521,S0LA00311,ANTOINE PIERCE,PIERCE,DEM,1897,1403,326,128,40,841,448,317,291,1354,58,188,7,1,0,289,71514.9741,LA-SEN,0.4433315761729046,0.7137585661570901,0.7395888244596732
522,S0LA00386,ADRIAN PERKINS,PERKINS,DEM,2349,1744,383,158,64,1038,554,353,404,1640,68,239,13,0,0,389,72897.0246,LA-SEN,0.44189016602809705,0.6981694338016177,0.7424435930183056
523,S0MA00208,JOSEPH KENNEDY,KENNEDY,DEM,25648,18956,4375,1823,494,14612,5452,3470,2114,21347,910,516,137,21,0,2717,83341.1947,MA-SEN,0.5697130380536494,0.8323066126013724,0.7390829694323144
524,S0ME00103,BETSY SWEET,SWEET,DEM,6841,5148,1245,366,82,2997,1836,1276,732,5628,225,157,36,2,0,793,73260.3221,ME-SEN,0.4380938459289578,0.8226867417044291,0.7525215611752668
525,S0ME00111,SARA GIDEON,GIDEON,DEM,225244,183388,29673,9790,2393,131645,49291,28003,16305,182778,6970,4739,1516,51,2,29188,83615.2704,ME-SEN,0.5844550798245458,0.8114666761378772,0.8141748503844719
526,S0MN00328,JASON LEWIS,LEWIS,REP,17640,10634,4412,2017,577,8525,4874,2927,1314,15273,574,172,60,17,0,1544,74390.7678,MN-SEN,0.48327664399092973,0.8658163265306122,0.6028344671201814
528,S0MT00090,WILMOT COLLINS,COLLINS,DEM,3911,2903,711,236,61,1565,1228,642,476,3080,157,140,29,6,0,499,71576.8453,MT-SEN,0.4001534134492457,0.7875223727946816,0.7422654052671951
529,S0MT00132,CORA NEUMANN,NEUMANN,DEM,3010,2525,365,102,18,1573,837,356,244,2440,110,54,23,1,0,382,81188.8368,MT-SEN,0.5225913621262458,0.8106312292358804,0.8388704318936877
530,S0MT00173,STEVE BULLOCK,BULLOCK,DEM,97047,78163,13463,4438,983,53183,23484,12297,8083,80125,2734,1699,656,74,1,11759,81849.0686,MT-SEN,0.5480128185312272,0.8256308798829434,0.8054138716292106
531,S0NC00202,CAL CUNNINGHAM,CUNNINGHAM,DEM,136541,109790,18175,6965,1611,73910,30846,20417,11368,109506,3570,3332,913,42,1,19178,80205.5978,NC-SEN,0.5413026124021356,0.8020008642092851,0.8040808255395815
532,S0NC00343,ERICA SMITH,SMITH,DEM,1627,1163,298,129,37,664,439,308,216,1145,75,100,9,0,0,298,69854.6177,NC-SEN,0.40811309157959436,0.7037492317148125,0.7148125384142594
534,S0NH00219,JEANNE SHAHEEN,SHAHEEN,DEM,60313,47777,8776,3010,750,35193,13811,7252,4057,50522,1671,1221,342,18,0,6539,83247.8514,NH-SEN,0.5835060434732148,0.8376635219604397,0.7921509458988941
535,S0NH00326,DONALD BOLDUC,BOLDUC,REP,1157,841,234,68,14,658,295,144,60,1060,24,10,0,0,0,63,82149.9628,NH-SEN,0.5687121866897148,0.916162489196197,0.7268798617113224
536,S0NM00058,BEN LUJAN,LUJAN,DEM,47620,33236,9094,3942,1348,21083,12550,8394,5593,35316,3710,1542,304,111,1,6638,73406.8059,NM-SEN,0.44273414531709365,0.7416211675766484,0.6979420411591768
537,S0NM00074,MAGGIE TOULOUSE OLIVER,TOULOUSE OLIVER,DEM,2262,1689,381,119,73,658,589,573,442,1285,543,28,12,11,0,384,64093.4703,NM-SEN,0.29089301503094606,0.5680813439434129,0.746684350132626
538,S0NM00124,MARK RONCHETTI,RONCHETTI,REP,4918,2984,915,705,314,807,1698,1490,923,2688,1205,2,4,53,0,970,58309.5683,NM-SEN,0.16409109394062626,0.546563643757625,0.6067507116714111
540,S0OK00370,ABBY BROYLES,BROYLES,DEM,7567,5060,1562,796,149,2413,1871,2035,1248,6698,115,130,20,3,0,601,64051.1012,OK-SEN,0.31888463063301176,0.8851592440861636,0.668693009118541
541,S0SC00149,LINDSEY GRAHAM,GRAHAM,REP,116685,66523,29169,15708,5285,48893,32314,22570,12908,96899,4976,2015,607,63,0,12126,71258.2501,SC-SEN,0.4190170116124609,0.830432360629044,0.5701075545271458
542,S0SC00289,JAIME HARRISON,HARRISON,DEM,410172,307115,69122,27038,6897,210757,98936,60629,39850,313248,15413,18833,2585,104,2,59989,77724.9229,SC-SEN,0.5138259071804023,0.763699131096223,0.7487468671679198
543,S0SD00070,DAN AHLERS,AHLERS,DEM,1115,770,273,56,16,474,378,173,90,957,35,13,7,5,0,98,74516.7112,SD-SEN,0.42511210762331836,0.8582959641255605,0.6905829596412556
544,S0TN00144,MANNY SETHI,SETHI,REP,1642,1176,230,202,34,770,375,269,228,1504,9,35,0,0,0,94,75495.3124,TN-SEN,0.4689403166869671,0.9159561510353228,0.7161997563946407
545,S0TN00169,BILL HAGERTY,HAGERTY,REP,4445,2947,870,470,158,2280,969,675,521,3942,113,70,20,1,0,299,78778.7865,TN-SEN,0.5129358830146231,0.8868391451068617,0.662992125984252
546,S0TX00233,MARY HEGAR,HEGAR,DEM,57052,42946,8852,3873,1381,31156,13658,7502,4736,41920,4368,824,291,9,0,9640,79563.2025,TX-SEN,0.5460982962911028,0.7347682815676926,0.7527518754820164
547,S0TX00258,AMANDA EDWARDS,EDWARDS,DEM,2548,1893,394,197,64,1441,433,403,271,1338,231,213,4,0,0,762,81147.1032,TX-SEN,0.5655416012558869,0.5251177394034537,0.7429356357927787
548,S0TX00266,ROYCE WEST,WEST,DEM,5898,3864,1226,534,274,2736,1536,844,782,3329,585,563,11,0,0,1410,74271.8835,TX-SEN,0.46388606307222785,0.5644286198711428,0.6551373346897253
549,S0TX00290,SEMA HERNANDEZ,HERNANDEZ,DEM,1826,1175,405,159,87,729,474,354,269,1158,224,64,25,0,0,355,69481.2897,TX-SEN,0.39923329682365827,0.6341730558598029,0.6434830230010953
551,S0VA00146,DANIEL GADE,GADE,REP,3806,2704,733,276,93,2259,836,469,242,3191,53,57,5,0,0,500,86123.9358,VA-SEN,0.593536521282186,0.8384130320546506,0.7104571728849185
552,S0VA00179,OMARI FAULKNER,FAULKNER,REP,1451,1043,252,118,38,824,360,182,85,1223,32,22,4,0,0,170,86293.1109,VA-SEN,0.5678842177808407,0.8428669882839421,0.71881461061337
554,S0WY00129,YANA LUDWIG,LUDWIG,DEM,1098,779,201,87,31,520,246,187,145,831,48,32,4,0,0,183,73821.765,WY-SEN,0.47358834244080145,0.7568306010928961,0.7094717668488161
555,S0WY00152,MERAV BEN DAVID,BEN DAVID,DEM,1080,859,161,48,12,534,268,170,108,908,37,10,7,1,0,117,78628.9166,WY-SEN,0.49444444444444446,0.8407407407407408,0.7953703703703704
558,S2KY00012,MITCH MCCONNELL,MCCONNELL,REP,169591,97891,41644,22607,7449,72751,46574,31877,18389,140918,7267,2430,913,103,1,17960,72156.4595,KY-SEN,0.42897913214734273,0.8309285280468893,0.5772181306791044
560,S2MT00096,STEVEN DAINES,DAINES,REP,56625,32040,14719,7443,2423,23534,16277,10729,6085,45980,2938,753,362,52,0,6540,71610.498,MT-SEN,0.41561147902869755,0.812008830022075,0.5658278145695365
564,S2TX00106,JOHN CORNYN,CORNYN,REP,38413,23929,8060,4617,1807,18434,10035,6548,3396,28804,3361,339,102,8,0,5799,75994.2181,TX-SEN,0.47988962070132507,0.7498503110925988,0.622940150469893
569,S4AK00214,DAN SULLIVAN,SULLIVAN,REP,9701,6418,2180,845,258,5454,2318,1244,685,8236,312,116,59,41,0,937,81688.706,AK-SEN,0.5622100814349036,0.8489846407586846,0.6615812802803834
570,S4AR00103,THOMAS COTTON,COTTON,REP,26478,16438,5948,3122,970,11966,6994,4552,2966,22130,1031,404,160,9,1,2743,74130.88,AR-SEN,0.4519223506307123,0.835788201525795,0.6208172822720749
571,S4CO00395,CORY GARDNER,GARDNER,REP,53771,34275,11538,6023,1935,25241,14687,8942,4901,45783,2208,601,216,20,0,4943,74824.2017,CO-SEN,0.46941660002603636,0.8514440869613732,0.6374253779918544
572,S4GA11285,DAVID PERDUE,PERDUE,REP,16781,10512,3748,1738,783,7955,3923,2787,2116,13435,498,572,95,5,0,2176,74685.1048,GA-SEN,0.4740480305106966,0.8006078302842501,0.6264227400035755
574,S4IA00129,JONI ERNST,ERNST,REP,74021,42268,18926,9774,3053,31248,21002,14582,7189,62675,2912,925,323,32,0,7154,71949.245,IA-SEN,0.42215047081233703,0.8467191742883776,0.5710271409464882
576,S4LA00107,WILLIAM CASSIDY,CASSIDY,REP,7407,4865,1483,783,276,3483,1922,1201,801,6109,261,170,31,2,0,834,75776.6842,LA-SEN,0.47023086269744835,0.8247603618199001,0.6568111246118536
577,S4MA00028,EDWARD MARKEY,MARKEY,DEM,37511,32078,3910,1256,267,24454,6888,3851,2318,31444,1074,801,147,3,0,4042,88191.6345,MA-SEN,0.6519154381381461,0.838260776838794,0.8551624856708698
578,S4MI00355,GARY PETERS,PETERS,DEM,89974,68161,14353,5777,1683,46610,22294,13073,7997,74171,2319,3008,523,15,1,9937,78586.2229,MI-SEN,0.518038544468402,0.8243603707737791,0.7575632960633072
579,S4NC00162,THOM TILLIS,TILLIS,REP,47148,27640,11376,6101,2031,20175,12615,9101,5257,39097,1991,726,213,32,0,5089,72003.7512,NC-SEN,0.42790786459658947,0.8292398405022482,0.5862390769491813
580,S4NE00090,BENJAMIN SASSE,SASSE,REP,3069,2208,592,208,61,1655,720,494,200,2709,75,23,12,0,0,250,83414.9387,NE-SEN,0.5392636037797328,0.8826979472140762,0.7194525904203324
581,S4NJ00185,CORY BOOKER,BOOKER,DEM,30241,23001,4881,1887,472,16877,6832,3950,2582,23581,1069,1167,188,7,0,4229,81704.0725,NJ-SEN,0.5580833967130716,0.7797691875268675,0.7605899275817599
582,S4OK00083,JAMES INHOFE,INHOFE,REP,3745,2464,778,377,126,1781,904,648,412,3181,120,47,10,1,0,386,76278.7457,OK-SEN,0.4755674232309746,0.8493991989319092,0.6579439252336449
585,S4SD00049,MIKE ROUNDS,ROUNDS,REP,3407,2249,786,282,90,1597,989,549,272,2905,116,33,17,4,0,332,77604.1259,SD-SEN,0.4687408277076607,0.8526562958614617,0.6601115350748459
588,S4WV00159,SHELLEY CAPITO,CAPITO,REP,5249,3463,1081,511,194,2583,1179,834,653,4433,183,63,29,0,0,541,77147.2558,WV-SEN,0.4920937321394551,0.8445418174890456,0.6597447132787198
589,S6AL00195,JEFFERSON SESSIONS,SESSIONS,REP,2530,1676,521,250,83,1153,579,460,338,2160,51,86,9,0,0,224,75322.611,AL-SEN,0.45573122529644267,0.8537549407114624,0.6624505928853754
591,S6IL00151,RICHARD DURBIN,DURBIN,DEM,15555,12011,2274,997,273,9009,3238,1866,1442,12863,414,580,97,0,0,1601,81005.061,IL-SEN,0.5791706846673096,0.8269366763098682,0.7721632915461266
595,S6ME00159,SUSAN COLLINS,COLLINS,REP,47078,30928,9927,4746,1477,23173,11827,7742,4336,39746,1721,616,266,14,0,4716,77539.8191,ME-SEN,0.49222566804027357,0.8442584646756447,0.656952291941034
604,S6RI00163,JOHN REED,REED,DEM,1412,1253,130,25,4,979,272,72,89,1280,13,7,6,0,0,106,93615.0842,RI-SEN,0.693342776203966,0.9065155807365439,0.8873937677053825
605,S6VA00093,MARK WARNER,WARNER,DEM,15701,12936,1984,626,155,10282,2831,1769,819,12959,125,312,27,1,0,2277,92990.2073,VA-SEN,0.6548627475956945,0.8253614419463728,0.8238965670976371
608,S8AZ00221,MARTHA MCSALLY,MCSALLY,REP,99078,61171,22945,11167,3795,44928,26046,18646,9458,83068,4309,1064,526,84,2,10025,73538.867,AZ-SEN,0.45346090958638646,0.8384101415046731,0.6174024505944811
610,S8GA00180,JONATHAN OSSOFF,OSSOFF,DEM,85842,67911,12377,4324,1230,47588,19312,11413,7529,65246,2666,3818,587,22,0,13503,80154.2013,GA-SEN,0.5543673260175671,0.7600708277999114,0.7911162368071574
611,S8ID00092,JAMES RISCH,RISCH,REP,2397,1633,487,206,71,1260,558,382,197,1998,84,32,9,0,0,274,81435.9315,ID-SEN,0.5256570713391739,0.8335419274092616,0.6812682519816438
614,S8MI00372,JOHN JAMES,JAMES,REP,60892,37860,13847,6885,2300,27553,16897,10995,5447,53459,1699,807,225,16,0,4686,73661.2311,MI-SEN,0.4524896538133088,0.8779314195625041,0.6217565525849045
615,S8MN00578,TINA SMITH,SMITH,DEM,30339,24016,4642,1403,278,16718,7926,3978,1717,26531,504,408,129,9,0,2758,80215.0957,MN-SEN,0.5510399156201589,0.8744849863212367,0.7915883845874947
618,S8MS00261,CINDY HYDE-SMITH,HYDE-SMITH,REP,5048,3004,1177,641,226,2132,1285,856,775,3963,205,270,23,1,0,586,72219.0081,MS-SEN,0.4223454833597464,0.7850633914421553,0.5950871632329635
619,S8MS00287,MICHAEL ESPY,ESPY,DEM,18478,12611,3615,1746,506,8288,4259,2998,2933,13206,626,1988,99,7,0,2552,73106.1769,MS-SEN,0.44853339105963846,0.7146877367680485,0.6824872821733954
623,S8OR00207,JEFFREY MERKLEY,MERKLEY,DEM,23648,15886,5127,2248,387,8719,7312,4815,2802,21188,507,272,83,14,1,1583,69184.6345,OR-SEN,0.36869925575101486,0.8959742895805142,0.6717692828146143
624,S8TN00311,JAMES MACKLER,MACKLER,DEM,7862,5820,1208,614,220,3499,1768,1444,1151,6752,145,266,31,1,0,667,73235.4874,TN-SEN,0.44505214958025946,0.8588145510048334,0.7402696514881709
626,S8TX00459,CRISTINA TZINTZUN RAMIREZ,TZINTZUN RAMIREZ,DEM,11933,8712,2030,855,336,5636,2985,1903,1409,8027,1161,368,106,3,0,2268,74434.1251,TX-SEN,0.47230369563395624,0.6726724210173468,0.730076259113383
